IP LINLIN
DP 1835488380.2745 0.0
DP 1835488380.275 0.0
DP 1835488380.2755 0.0
DP 1835488380.276 0.0
DP 1835488380.2765 0.0
DP 1835488380.277 0.0
DP 1835488380.2775 0.0
DP 1835488380.278 0.0
DP 1835488380.2785 0.0
DP 1835488380.279 0.0
DP 1835488380.2795 0.0
DP 1835488380.28 0.0
DP 1835488380.2805 0.0
DP 1835488380.281 0.0
DP 1835488380.2815 0.0
DP 1835488380.282 0.0
DP 1835488380.2825 0.0
DP 1835488380.283 0.0
DP 1835488380.2835 0.0
DP 1835488380.284 0.0
DP 1835488380.2845 0.0
DP 1835488380.285 0.0
DP 1835488380.2855 0.0
DP 1835488380.286 0.0
DP 1835488380.2865 0.0
DP 1835488380.287 0.0
DP 1835488380.2875 0.0
DP 1835488380.288 0.0
DP 1835488380.2885 0.0
DP 1835488380.289 0.0
DP 1835488380.2895 0.0
DP 1835488380.29 0.0
DP 1835488380.2905 0.0
DP 1835488380.291 0.0
DP 1835488380.2915 0.0
DP 1835488380.292 0.0
DP 1835488380.2925 0.0
DP 1835488380.293 0.0
DP 1835488380.2935 0.0
DP 1835488380.294 0.0
DP 1835488380.2945 0.0
DP 1835488380.295 0.0
DP 1835488380.2955 0.0
DP 1835488380.296 0.0
DP 1835488380.2965 0.0
DP 1835488380.297 0.0
DP 1835488380.2975 0.0
DP 1835488380.298 0.0
DP 1835488380.2985 0.0
DP 1835488380.299 0.0
DP 1835488380.2995 0.0
DP 1835488380.3 0.0
DP 1835488380.3005 0.0
DP 1835488380.301 0.0
DP 1835488380.3015 0.0
DP 1835488380.302 0.0
DP 1835488380.3025 0.0
DP 1835488380.303 0.0
DP 1835488380.3035 0.0
DP 1835488380.304 0.0
DP 1835488380.3045 0.0
DP 1835488380.305 0.0
DP 1835488380.3055 0.0
DP 1835488380.306 0.0
DP 1835488380.3065 0.0
DP 1835488380.307 0.0
DP 1835488380.3075 0.0
DP 1835488380.308 0.0
DP 1835488380.3085 0.0
DP 1835488380.309 0.0
DP 1835488380.3095 0.0
DP 1835488380.31 0.0
DP 1835488380.3105 0.0
DP 1835488380.311 0.0
DP 1835488380.3115 0.0
DP 1835488380.312 0.0
DP 1835488380.3125 0.0
DP 1835488380.313 0.0
DP 1835488380.3135 0.0
DP 1835488380.314 0.0
DP 1835488380.3145 0.0
DP 1835488380.315 0.0
