#Format: <DP> <Energy in keV> <Spectrum in ph cm^-2 s^-1 keV^-1>
#flux (100.0 - 10000.0 keV):  0.0005535336768481181 ph/cm^2/s
#Pivot Energy = 1 GeV (Spectrum from 4FGL-DR3)


IP LINLIN
DP 500.0 2.7999999999999997e-07
DP 502.0 2.7999999999999997e-07
DP 504.0 2.7e-07
DP 507.0 2.7e-07
DP 509.0 2.7e-07
DP 511.0 2.7e-07
DP 514.0 2.7e-07
DP 516.0 2.6e-07
DP 518.0 2.6e-07
DP 521.0 2.6e-07
DP 523.0 2.6e-07
DP 526.0 2.6e-07
DP 528.0 2.5e-07
DP 531.0 2.5e-07
DP 533.0 2.5e-07
DP 535.0 2.5e-07
DP 538.0 2.5e-07
DP 540.0 2.4000000000000003e-07
DP 543.0 2.4000000000000003e-07
DP 545.0 2.4000000000000003e-07
DP 548.0 2.4000000000000003e-07
DP 550.0 2.4000000000000003e-07
DP 553.0 2.4000000000000003e-07
DP 556.0 2.3e-07
DP 558.0 2.3e-07
DP 561.0 2.3e-07
DP 563.0 2.3e-07
DP 566.0 2.3e-07
DP 569.0 2.3e-07
DP 571.0 2.2e-07
DP 574.0 2.2e-07
DP 576.0 2.2e-07
DP 579.0 2.2e-07
DP 582.0 2.2e-07
DP 584.0 2.2e-07
DP 587.0 2.1e-07
DP 590.0 2.1e-07
DP 593.0 2.1e-07
DP 595.0 2.1e-07
DP 598.0 2.1e-07
DP 601.0 2.1e-07
DP 604.0 2.1e-07
DP 606.0 2.0000000000000002e-07
DP 609.0 2.0000000000000002e-07
DP 612.0 2.0000000000000002e-07
DP 615.0 2.0000000000000002e-07
DP 618.0 2.0000000000000002e-07
DP 621.0 2.0000000000000002e-07
DP 623.0 1.9e-07
DP 626.0 1.9e-07
DP 629.0 1.9e-07
DP 632.0 1.9e-07
DP 635.0 1.9e-07
DP 638.0 1.9e-07
DP 641.0 1.9e-07
DP 644.0 1.9e-07
DP 647.0 1.8000000000000002e-07
DP 650.0 1.8000000000000002e-07
DP 653.0 1.8000000000000002e-07
DP 656.0 1.8000000000000002e-07
DP 659.0 1.8000000000000002e-07
DP 662.0 1.8000000000000002e-07
DP 665.0 1.8000000000000002e-07
DP 668.0 1.7000000000000001e-07
DP 671.0 1.7000000000000001e-07
DP 674.0 1.7000000000000001e-07
DP 677.0 1.7000000000000001e-07
DP 681.0 1.7000000000000001e-07
DP 684.0 1.7000000000000001e-07
DP 687.0 1.7000000000000001e-07
DP 690.0 1.7000000000000001e-07
DP 693.0 1.6e-07
DP 696.0 1.6e-07
DP 700.0 1.6e-07
DP 703.0 1.6e-07
DP 706.0 1.6e-07
DP 709.0 1.6e-07
DP 713.0 1.6e-07
DP 716.0 1.6e-07
DP 719.0 1.6e-07
DP 723.0 1.5e-07
DP 726.0 1.5e-07
DP 729.0 1.5e-07
DP 733.0 1.5e-07
DP 736.0 1.5e-07
DP 739.0 1.5e-07
DP 743.0 1.5e-07
DP 746.0 1.5e-07
DP 750.0 1.5e-07
DP 753.0 1.3999999999999998e-07
DP 757.0 1.3999999999999998e-07
DP 760.0 1.3999999999999998e-07
DP 764.0 1.3999999999999998e-07
DP 767.0 1.3999999999999998e-07
DP 771.0 1.3999999999999998e-07
DP 774.0 1.3999999999999998e-07
DP 778.0 1.3999999999999998e-07
DP 781.0 1.3999999999999998e-07
DP 785.0 1.3e-07
DP 789.0 1.3e-07
DP 792.0 1.3e-07
DP 796.0 1.3e-07
DP 800.0 1.3e-07
DP 803.0 1.3e-07
DP 807.0 1.3e-07
DP 811.0 1.3e-07
DP 815.0 1.3e-07
DP 818.0 1.3e-07
DP 822.0 1.3e-07
DP 826.0 1.2000000000000002e-07
DP 830.0 1.2000000000000002e-07
DP 834.0 1.2000000000000002e-07
DP 837.0 1.2000000000000002e-07
DP 841.0 1.2000000000000002e-07
DP 845.0 1.2000000000000002e-07
DP 849.0 1.2000000000000002e-07
DP 853.0 1.2000000000000002e-07
DP 857.0 1.2000000000000002e-07
DP 861.0 1.2000000000000002e-07
DP 865.0 1.2000000000000002e-07
DP 869.0 1.1e-07
DP 873.0 1.1e-07
DP 877.0 1.1e-07
DP 881.0 1.1e-07
DP 885.0 1.1e-07
DP 889.0 1.1e-07
DP 893.0 1.1e-07
DP 897.0 1.1e-07
DP 901.0 1.1e-07
DP 906.0 1.1e-07
DP 910.0 1.1e-07
DP 914.0 1.1e-07
DP 918.0 1.0000000000000001e-07
DP 922.0 1.0000000000000001e-07
DP 927.0 1.0000000000000001e-07
DP 931.0 1.0000000000000001e-07
DP 935.0 1.0000000000000001e-07
DP 940.0 1.0000000000000001e-07
DP 944.0 1.0000000000000001e-07
DP 948.0 1.0000000000000001e-07
DP 953.0 9.9e-08
DP 957.0 9.799999999999999e-08
DP 962.0 9.7e-08
DP 966.0 9.7e-08
DP 970.0 9.6e-08
DP 975.0 9.5e-08
DP 979.0 9.5e-08
DP 984.0 9.4e-08
DP 989.0 9.3e-08
DP 993.0 9.3e-08
DP 998.0 9.2e-08
DP 1002.0 9.100000000000001e-08
DP 1006.9999999999999 9.000000000000001e-08
DP 1012.0 9.000000000000001e-08
DP 1016.0 8.899999999999999e-08
DP 1020.9999999999999 8.899999999999999e-08
DP 1026.0 8.8e-08
DP 1030.0 8.7e-08
DP 1035.0 8.7e-08
DP 1040.0 8.6e-08
DP 1045.0 8.500000000000001e-08
DP 1050.0 8.500000000000001e-08
DP 1054.0 8.4e-08
DP 1059.0 8.3e-08
DP 1064.0 8.3e-08
DP 1069.0 8.2e-08
DP 1074.0 8.2e-08
DP 1079.0 8.1e-08
DP 1084.0 8e-08
DP 1089.0 8e-08
DP 1094.0 7.899999999999999e-08
DP 1099.0 7.899999999999999e-08
DP 1104.0 7.8e-08
DP 1109.0 7.8e-08
DP 1114.0 7.7e-08
DP 1120.0 7.6e-08
DP 1125.0 7.6e-08
DP 1130.0 7.5e-08
DP 1135.0 7.5e-08
DP 1140.0 7.4e-08
DP 1146.0 7.4e-08
DP 1151.0 7.3e-08
DP 1156.0 7.3e-08
DP 1162.0 7.2e-08
DP 1167.0 7.1e-08
DP 1172.0 7.1e-08
DP 1178.0 6.999999999999999e-08
DP 1183.0 6.999999999999999e-08
DP 1189.0 6.9e-08
DP 1194.0 6.9e-08
DP 1200.0 6.8e-08
DP 1205.0 6.8e-08
DP 1211.0 6.7e-08
DP 1216.0 6.7e-08
DP 1222.0 6.600000000000001e-08
DP 1228.0 6.600000000000001e-08
DP 1233.0 6.5e-08
DP 1239.0 6.5e-08
DP 1245.0 6.399999999999999e-08
DP 1251.0 6.399999999999999e-08
DP 1256.0 6.399999999999999e-08
DP 1262.0 6.3e-08
DP 1268.0 6.3e-08
DP 1274.0 6.2e-08
DP 1280.0 6.2e-08
DP 1286.0 6.1e-08
DP 1292.0 6.1e-08
DP 1298.0 6.000000000000001e-08
DP 1304.0 6.000000000000001e-08
DP 1310.0 5.9e-08
DP 1316.0 5.9e-08
DP 1322.0 5.9e-08
DP 1328.0 5.8e-08
DP 1334.0 5.8e-08
DP 1340.0 5.7e-08
DP 1346.0 5.7e-08
DP 1352.0 5.6e-08
DP 1359.0 5.6e-08
DP 1365.0 5.6e-08
DP 1371.0 5.5e-08
DP 1378.0 5.5e-08
DP 1384.0 5.4e-08
DP 1390.0 5.4e-08
DP 1397.0 5.4e-08
DP 1403.0 5.3e-08
DP 1410.0 5.3e-08
DP 1416.0 5.1999999999999996e-08
DP 1423.0 5.1999999999999996e-08
DP 1429.0 5.1999999999999996e-08
DP 1436.0 5.1e-08
DP 1443.0 5.1e-08
DP 1449.0 5.1e-08
DP 1456.0 5.0000000000000004e-08
